example_id,source_experiment,case_id,variant,raw_text,corrected_text,reference_text,expected_label,label_reason,label_ambiguous,safety_pass,needs_review,correction_rejected,unsupported_change_count,forbidden_change_count,invented_content,speaker_attribution_changed,overlap,uncertainty_level,language,notes,template_group,is_augmented,retrieved_candidates,applied_corrections,expected_terms,true_positive_terms,false_positive_terms,missed_terms,api_used,retrieval_candidate_count,applied_correction_count,expected_term_count,true_positive_term_count,false_positive_term_count,missed_term_count,term_precision,term_recall,term_f1,text_error_before,text_error_after,error_delta,num_changed_tokens,changed_token_ratio,edit_distance_ratio,overlap_flag,heavy_overlap_flag,uncertainty_score,needs_review_input_flag,correction_rejected_input_flag,unsupported_change_count,forbidden_change_count,invented_content_flag,speaker_attribution_changed_flag,api_used_flag,llm_variant_flag,rule_variant_flag,negative_control_flag,context_risk_score
term_rescue__term_023__fused_plus_rule_correction__0160,term_rescue,term_023,fused_plus_rule_correction,piano note fixes diary station and the rack glossary,pyannote fixes diarization and the RAG glossary,pyannote fixes diarization and the RAG glossary,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fused_plus_rule_correction.,term_rescue:term_023,False,"[""diarization"", ""pyannote"", ""RAG""]","[""piano note -> pyannote"", ""diary station -> diarization"", ""rack -> RAG""]","[""pyannote"", ""diarization"", ""RAG""]","[""diarization"", ""pyannote"", ""RAG""]",[],[],False,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.714286,0.0,0.714286,5.0,0.5555555555555556,0.21153846153846154,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05
term_rescue__term_023__fused_plus_llm_correction__0161,term_rescue,term_023,fused_plus_llm_correction,piano note fixes diary station and the rack glossary,piano note fixes diary station and the rack glossary,pyannote fixes diarization and the RAG glossary,reject,explicitly rejected; strict correction validation failed; safety policy failed,False,False,True,True,0.0,0.0,False,False,False,medium,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fused_plus_llm_correction. Strict real LLM mode; no silent rule fallback. API output failed grounding validation; raw text was retained.,term_rescue:term_023,False,"[""diarization"", ""pyannote"", ""RAG""]",[],"[""pyannote"", ""diarization"", ""RAG""]","[""diarization"", ""pyannote"", ""RAG""]",[],[],True,3.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.714286,0.714286,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.22
term_rescue__term_024__no_retrieval__0162,term_rescue,term_024,no_retrieval,le système de diary station utilise piano note,le système de diary station utilise piano note,le système de diarization utilise pyannote,needs_review,supported target remains unresolved,True,True,False,False,0.0,0.0,False,False,False,low,fr,Controlled text fixture; not public audio or measured ASR. Retrieval variant=no_retrieval.,term_rescue:term_024,False,[],[],"[""diarization"", ""pyannote""]",[],[],"[""diarization"", ""pyannote""]",False,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.666667,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
term_rescue__term_024__exact_glossary__0163,term_rescue,term_024,exact_glossary,le système de diary station utilise piano note,le système de diary station utilise piano note,le système de diarization utilise pyannote,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,fr,Controlled text fixture; not public audio or measured ASR. Retrieval variant=exact_glossary.,term_rescue:term_024,False,"[""diarization"", ""pyannote""]",[],"[""diarization"", ""pyannote""]","[""diarization"", ""pyannote""]",[],[],False,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.666667,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
term_rescue__term_024__fuzzy__0164,term_rescue,term_024,fuzzy,le système de diary station utilise piano note,le système de diary station utilise piano note,le système de diarization utilise pyannote,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,fr,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fuzzy.,term_rescue:term_024,False,"[""diarization"", ""pyannote""]",[],"[""diarization"", ""pyannote""]","[""diarization"", ""pyannote""]",[],[],False,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.666667,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
term_rescue__term_024__phonetic_like__0165,term_rescue,term_024,phonetic_like,le système de diary station utilise piano note,le système de diary station utilise piano note,le système de diarization utilise pyannote,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,fr,Controlled text fixture; not public audio or measured ASR. Retrieval variant=phonetic_like.,term_rescue:term_024,False,"[""diarization"", ""pyannote""]",[],"[""diarization"", ""pyannote""]","[""diarization"", ""pyannote""]",[],[],False,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.666667,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
term_rescue__term_024__fused__0166,term_rescue,term_024,fused,le système de diary station utilise piano note,le système de diary station utilise piano note,le système de diarization utilise pyannote,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,fr,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fused.,term_rescue:term_024,False,"[""diarization"", ""pyannote""]",[],"[""diarization"", ""pyannote""]","[""diarization"", ""pyannote""]",[],[],False,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.666667,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
term_rescue__term_024__fused_plus_rule_correction__0167,term_rescue,term_024,fused_plus_rule_correction,le système de diary station utilise piano note,le système de diarization utilise pyannote,le système de diarization utilise pyannote,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,fr,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fused_plus_rule_correction.,term_rescue:term_024,False,"[""diarization"", ""pyannote""]","[""diary station -> diarization"", ""piano note -> pyannote""]","[""diarization"", ""pyannote""]","[""diarization"", ""pyannote""]",[],[],False,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.666667,0.0,0.666667,4.0,0.4444444444444444,0.15217391304347827,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05
term_rescue__term_024__fused_plus_llm_correction__0168,term_rescue,term_024,fused_plus_llm_correction,le système de diary station utilise piano note,le système de diarization utilise pyannote,le système de diarization utilise pyannote,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,fr,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fused_plus_llm_correction. Strict real LLM mode; no silent rule fallback.,term_rescue:term_024,False,"[""diarization"", ""pyannote""]","[""diary station -> diarization"", ""piano note -> pyannote""]","[""diarization"", ""pyannote""]","[""diarization"", ""pyannote""]",[],[],True,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.666667,0.0,0.666667,4.0,0.4444444444444444,0.15217391304347827,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.05
term_rescue__term_025__no_retrieval__0169,term_rescue,term_025,no_retrieval,我们用 piano note 做 speaker diary station,我们用 piano note 做 speaker diary station,我们用 pyannote 做 speaker diarization,needs_review,supported target remains unresolved,True,True,False,False,0.0,0.0,False,False,False,low,zh-CN,Controlled text fixture; not public audio or measured ASR. Retrieval variant=no_retrieval.,term_rescue:term_025,False,[],[],"[""pyannote"", ""speaker diarization""]",[],[],"[""pyannote"", ""speaker diarization""]",False,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
term_rescue__term_025__exact_glossary__0170,term_rescue,term_025,exact_glossary,我们用 piano note 做 speaker diary station,我们用 piano note 做 speaker diary station,我们用 pyannote 做 speaker diarization,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,zh-CN,Controlled text fixture; not public audio or measured ASR. Retrieval variant=exact_glossary.,term_rescue:term_025,False,"[""diarization"", ""pyannote"", ""speaker diarization""]",[],"[""pyannote"", ""speaker diarization""]","[""diarization"", ""pyannote"", ""speaker diarization""]",[],[],False,3.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.166667,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
term_rescue__term_025__fuzzy__0171,term_rescue,term_025,fuzzy,我们用 piano note 做 speaker diary station,我们用 piano note 做 speaker diary station,我们用 pyannote 做 speaker diarization,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,zh-CN,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fuzzy.,term_rescue:term_025,False,"[""diarization"", ""pyannote"", ""speaker diarization""]",[],"[""pyannote"", ""speaker diarization""]","[""diarization"", ""pyannote"", ""speaker diarization""]",[],[],False,3.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.166667,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
term_rescue__term_025__phonetic_like__0172,term_rescue,term_025,phonetic_like,我们用 piano note 做 speaker diary station,我们用 piano note 做 speaker diary station,我们用 pyannote 做 speaker diarization,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,zh-CN,Controlled text fixture; not public audio or measured ASR. Retrieval variant=phonetic_like.,term_rescue:term_025,False,"[""diarization"", ""pyannote"", ""speaker diarization""]",[],"[""pyannote"", ""speaker diarization""]","[""diarization"", ""pyannote"", ""speaker diarization""]",[],[],False,3.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.166667,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
term_rescue__term_025__fused__0173,term_rescue,term_025,fused,我们用 piano note 做 speaker diary station,我们用 piano note 做 speaker diary station,我们用 pyannote 做 speaker diarization,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,zh-CN,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fused.,term_rescue:term_025,False,"[""diarization"", ""pyannote"", ""speaker diarization""]",[],"[""pyannote"", ""speaker diarization""]","[""diarization"", ""pyannote"", ""speaker diarization""]",[],[],False,3.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.166667,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
term_rescue__term_025__fused_plus_rule_correction__0174,term_rescue,term_025,fused_plus_rule_correction,我们用 piano note 做 speaker diary station,我们用 pyannote 做 speaker diarization,我们用 pyannote 做 speaker diarization,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,zh-CN,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fused_plus_rule_correction.,term_rescue:term_025,False,"[""diarization"", ""pyannote"", ""speaker diarization""]","[""piano note -> pyannote"", ""speaker diary station -> speaker diarization""]","[""pyannote"", ""speaker diarization""]","[""diarization"", ""pyannote"", ""speaker diarization""]",[],[],False,3.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.166667,0.0,0.166667,4.0,0.4444444444444444,0.18421052631578946,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05
term_rescue__term_025__fused_plus_llm_correction__0175,term_rescue,term_025,fused_plus_llm_correction,我们用 piano note 做 speaker diary station,我们用 piano note 做 speaker diary station,我们用 pyannote 做 speaker diarization,reject,explicitly rejected; strict correction validation failed; safety policy failed,False,False,True,True,0.0,0.0,False,False,False,medium,zh-CN,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fused_plus_llm_correction. Strict real LLM mode; no silent rule fallback. API output failed grounding validation; raw text was retained.,term_rescue:term_025,False,"[""diarization"", ""pyannote"", ""speaker diarization""]",[],"[""pyannote"", ""speaker diarization""]","[""diarization"", ""pyannote"", ""speaker diarization""]",[],[],True,3.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.166667,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.22
overlap_safety__overlap_001__no_overlap_awareness_rule__0001,overlap_safety,overlap_001,no_overlap_awareness_rule,we use piano note for speaker diary station,we use pyannote for speaker diarization,we use pyannote for speaker diarization,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation.,overlap_safety:overlap_001,False,[],"[""replace: piano note -> pyannote"", ""replace: diary station -> diarization""]",[],[],[],[],False,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.0,0.666667,4.0,0.5,0.16279069767441862,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.15000000000000002
overlap_safety__overlap_001__overlap_aware_rule__0002,overlap_safety,overlap_001,overlap_aware_rule,we use piano note for speaker diary station,we use pyannote for speaker diarization,we use pyannote for speaker diarization,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled.,overlap_safety:overlap_001,False,[],"[""replace: piano note -> pyannote"", ""replace: diary station -> diarization""]",[],[],[],[],False,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.0,0.666667,4.0,0.5,0.16279069767441862,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.15000000000000002
overlap_safety__overlap_001__no_overlap_awareness_llm__0003,overlap_safety,overlap_001,no_overlap_awareness_llm,we use piano note for speaker diary station,We use pyannote for speaker diarization.,we use pyannote for speaker diarization,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation.,overlap_safety:overlap_001,False,[],"[""replace: piano note -> pyannote"", ""replace: diary station -> diarization""]",[],[],[],[],True,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.0,0.666667,4.0,0.5,0.20930232558139536,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.15000000000000002
overlap_safety__overlap_001__overlap_aware_llm__0004,overlap_safety,overlap_001,overlap_aware_llm,we use piano note for speaker diary station,We use pyannote for speaker diarization.,we use pyannote for speaker diarization,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled.,overlap_safety:overlap_001,False,[],"[""replace: piano note -> pyannote"", ""replace: diary station -> diarization""]",[],[],[],[],True,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.0,0.666667,4.0,0.5,0.20930232558139536,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.15000000000000002
overlap_safety__overlap_002__no_overlap_awareness_rule__0005,overlap_safety,overlap_002,no_overlap_awareness_rule,we report where and the ear for the benchmark,we report WER and DER for the benchmark,we report WER and DER for the benchmark,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation.,overlap_safety:overlap_002,False,[],"[""replace: where -> wer"", ""replace: the ear -> der""]",[],[],[],[],False,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.375,3.0,0.3333333333333333,0.26666666666666666,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.15000000000000002
overlap_safety__overlap_002__overlap_aware_rule__0006,overlap_safety,overlap_002,overlap_aware_rule,we report where and the ear for the benchmark,we report WER and DER for the benchmark,we report WER and DER for the benchmark,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled.,overlap_safety:overlap_002,False,[],"[""replace: where -> wer"", ""replace: the ear -> der""]",[],[],[],[],False,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.375,3.0,0.3333333333333333,0.26666666666666666,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.15000000000000002
overlap_safety__overlap_002__no_overlap_awareness_llm__0007,overlap_safety,overlap_002,no_overlap_awareness_llm,we report where and the ear for the benchmark,We report WER and DER for the benchmark.,we report WER and DER for the benchmark,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation.,overlap_safety:overlap_002,False,[],"[""replace: where -> wer"", ""replace: the ear -> der""]",[],[],[],[],True,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.375,3.0,0.3333333333333333,0.3111111111111111,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.15000000000000002
overlap_safety__overlap_002__overlap_aware_llm__0008,overlap_safety,overlap_002,overlap_aware_llm,we report where and the ear for the benchmark,We report WER and DER for the benchmark.,we report WER and DER for the benchmark,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled.,overlap_safety:overlap_002,False,[],"[""replace: where -> wer"", ""replace: the ear -> der""]",[],[],[],[],True,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.375,3.0,0.3333333333333333,0.3111111111111111,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.15000000000000002
overlap_safety__overlap_003__no_overlap_awareness_rule__0009,overlap_safety,overlap_003,no_overlap_awareness_rule,faster whisper uses c translate two,faster-Whisper uses CTranslate2,faster-whisper uses CTranslate2,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation.,overlap_safety:overlap_003,False,[],"[""replace: faster whisper -> faster-whisper"", ""replace: c translate two -> ctranslate2""]",[],[],[],[],False,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.666667,0.0,1.666667,5.0,0.8333333333333334,0.2571428571428571,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.15000000000000002
overlap_safety__overlap_003__overlap_aware_rule__0010,overlap_safety,overlap_003,overlap_aware_rule,faster whisper uses c translate two,faster-Whisper uses CTranslate2,faster-whisper uses CTranslate2,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled.,overlap_safety:overlap_003,False,[],"[""replace: faster whisper -> faster-whisper"", ""replace: c translate two -> ctranslate2""]",[],[],[],[],False,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.666667,0.0,1.666667,5.0,0.8333333333333334,0.2571428571428571,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.15000000000000002
overlap_safety__overlap_003__no_overlap_awareness_llm__0011,overlap_safety,overlap_003,no_overlap_awareness_llm,faster whisper uses c translate two,Faster-Whisper uses CTranslate2.,faster-whisper uses CTranslate2,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation.,overlap_safety:overlap_003,False,[],"[""replace: faster whisper -> faster-whisper"", ""replace: c translate two -> ctranslate2""]",[],[],[],[],True,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.666667,0.0,1.666667,5.0,0.8333333333333334,0.2857142857142857,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.15000000000000002
overlap_safety__overlap_003__overlap_aware_llm__0012,overlap_safety,overlap_003,overlap_aware_llm,faster whisper uses c translate two,Faster-Whisper uses CTranslate2.,faster-whisper uses CTranslate2,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled.,overlap_safety:overlap_003,False,[],"[""replace: faster whisper -> faster-whisper"", ""replace: c translate two -> ctranslate2""]",[],[],[],[],True,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.666667,0.0,1.666667,5.0,0.8333333333333334,0.2857142857142857,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.15000000000000002
overlap_safety__overlap_004__no_overlap_awareness_rule__0013,overlap_safety,overlap_004,no_overlap_awareness_rule,put the laptop on the rack beside the monitor,put the laptop on the rack beside the monitor,put the laptop on the rack beside the monitor,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation. Context-rejected term candidates were not supplied to correction.,overlap_safety:overlap_004,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05
overlap_safety__overlap_004__overlap_aware_rule__0014,overlap_safety,overlap_004,overlap_aware_rule,put the laptop on the rack beside the monitor,put the laptop on the rack beside the monitor,put the laptop on the rack beside the monitor,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled. Context-rejected term candidates were not supplied to correction.,overlap_safety:overlap_004,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05
overlap_safety__overlap_004__no_overlap_awareness_llm__0015,overlap_safety,overlap_004,no_overlap_awareness_llm,put the laptop on the rack beside the monitor,Put the laptop on the rack beside the monitor.,put the laptop on the rack beside the monitor,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation. Context-rejected term candidates were not supplied to correction.,overlap_safety:overlap_004,False,[],[],[],[],[],[],True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.05
overlap_safety__overlap_004__overlap_aware_llm__0016,overlap_safety,overlap_004,overlap_aware_llm,put the laptop on the rack beside the monitor,Put the laptop on the rack beside the monitor.,put the laptop on the rack beside the monitor,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled. Context-rejected term candidates were not supplied to correction.,overlap_safety:overlap_004,False,[],[],[],[],[],[],True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.05
overlap_safety__overlap_005__no_overlap_awareness_rule__0017,overlap_safety,overlap_005,no_overlap_awareness_rule,where should the second microphone go,where should the second microphone go,where should the second microphone go,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation. Context-rejected term candidates were not supplied to correction.,overlap_safety:overlap_005,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05
overlap_safety__overlap_005__overlap_aware_rule__0018,overlap_safety,overlap_005,overlap_aware_rule,where should the second microphone go,where should the second microphone go,where should the second microphone go,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled. Context-rejected term candidates were not supplied to correction.,overlap_safety:overlap_005,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05
overlap_safety__overlap_005__no_overlap_awareness_llm__0019,overlap_safety,overlap_005,no_overlap_awareness_llm,where should the second microphone go,Where should the second microphone go?,where should the second microphone go,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation. Context-rejected term candidates were not supplied to correction.,overlap_safety:overlap_005,False,[],[],[],[],[],[],True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.05
overlap_safety__overlap_005__overlap_aware_llm__0020,overlap_safety,overlap_005,overlap_aware_llm,where should the second microphone go,Where should the second microphone go?,where should the second microphone go,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled. Context-rejected term candidates were not supplied to correction.,overlap_safety:overlap_005,False,[],[],[],[],[],[],True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.05
overlap_safety__overlap_006__no_overlap_awareness_rule__0021,overlap_safety,overlap_006,no_overlap_awareness_rule,speaker one says piano note while speaker two says rack glossary,speaker one says pyannote while speaker two says RAG glossary,speaker one says pyannote while speaker two says RAG glossary,reject,safety policy failed,False,False,False,False,0.0,0.0,False,False,True,medium,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation.,overlap_safety:overlap_006,False,[],"[""replace: piano note -> pyannote"", ""replace: rack -> rag""]",[],[],[],[],False,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,3.0,0.2727272727272727,0.109375,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.42000000000000004
